model,feature_set,feature_signature,base_feature_count,equal_league_log_loss,equal_league_baseline_log_loss,equal_league_log_loss_delta,equal_league_brier_delta,leagues_improved,worst_league_log_loss_delta,league_delta_std,fold_league_delta_std,selected_groups,group_count
dixon_coles_player_form,lineup_continuity + position_and_distribution + recency,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5,44,0.9868997710740853,0.9620814706274567,0.024818300446628472,0.013608416603916406,0,0.039259080449744355,0.01127816746938063,0.024875993104498863,lineup_continuity|position_and_distribution|recency,3
dixon_coles_player_form,legacy_player_form + position_and_distribution + recency,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,44,0.9879790443674962,0.9620814706274567,0.025897573740039426,0.015336293648524891,0,0.03964756942991787,0.011662700918829205,0.023115524371107136,legacy_player_form|position_and_distribution|recency,3
dixon_coles_player_form,legacy_player_form + lineup_continuity + position_and_distribution + recency,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,51,0.9898446497471097,0.9620814706274567,0.027763179119653026,0.015696183644945138,0,0.041039137838403295,0.011721711586269975,0.024771676850541987,legacy_player_form|lineup_continuity|position_and_distribution|recency,4
dixon_coles_player_form,opponent_adjusted_form + position_and_distribution,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,44,0.9901107518528172,0.9620814706274567,0.028029281225360303,0.016908988375359525,0,0.04771415370200538,0.011514452261838611,0.0258323733622791,opponent_adjusted_form|position_and_distribution,2
dixon_coles_player_form,opponent_adjusted_form + lineup_continuity + position_and_distribution,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|replacement_quality|retained_starters,51,0.9944357288750789,0.9620814706274567,0.03235425824762208,0.017807754991347013,0,0.05342462525101754,0.013815666409757428,0.030626156378465497,opponent_adjusted_form|lineup_continuity|position_and_distribution,3
dixon_coles_player_form,legacy_player_form + opponent_adjusted_form + position_and_distribution,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defensive_actions_per90_sum_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_sum_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,51,0.9951286425119168,0.9620814706274567,0.03304717188446007,0.019952513884810962,0,0.052083868523161714,0.013282809979600439,0.0269886945351927,legacy_player_form|opponent_adjusted_form|position_and_distribution,3
dixon_coles_player_form,opponent_adjusted_form + position_and_distribution + recency,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5,61,0.9956894345202226,0.9620814706274567,0.03360796389276577,0.02014963849459408,0,0.05355854590689624,0.013673810332510696,0.028332007544132613,opponent_adjusted_form|position_and_distribution|recency,3
dixon_coles_player_form,legacy_player_form + opponent_adjusted_form + lineup_continuity + position_and_distribution,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defensive_actions_per90_sum_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_sum_5|starters_without_full_window|starters_without_history,58,0.9965830605091224,0.9620814706274567,0.03450158988166559,0.020016340540845556,0,0.0522715525938281,0.013028579896602943,0.028212503318597152,legacy_player_form|opponent_adjusted_form|lineup_continuity|position_and_distribution,4
dixon_coles_player_form,legacy_player_form + opponent_adjusted_form + position_and_distribution + recency,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,68,0.9979556471235842,0.9620814706274567,0.03587417649612747,0.021314068900078587,0,0.055258397130238945,0.014346389569927648,0.0277587392455881,legacy_player_form|opponent_adjusted_form|position_and_distribution|recency,4
dixon_coles_player_form,opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5,68,0.9980111979063777,0.9620814706274567,0.035929727278920895,0.020338060101424693,0,0.06084666726314791,0.01569331559729049,0.030112634298017107,opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,4
dixon_coles_player_form,legacy_player_form + opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|adjusted_shots_lineup_std_across_starters_5|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,75,1.0002592498196243,0.9620814706274567,0.03817777919216747,0.021771841095137523,0,0.058252433382634194,0.015258396207023796,0.0304199021168252,legacy_player_form|opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,5
dixon_coles_player_form,team_strength + lineup_continuity,attack_goal_rate_ewm|defence_goal_rate_ewm|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|replacement_quality|retained_starters,15,1.0302196735429985,0.9620814706274567,0.0681382029155417,0.03322231028537104,1,0.13814990061976706,0.05507929609192901,0.11648092142310912,team_strength|lineup_continuity,2
dixon_coles_player_form,legacy_player_form + team_strength + lineup_continuity,attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_sum_5|starters_without_full_window|starters_without_history,22,1.0350361510449113,0.9620814706274567,0.07295468041745456,0.033586216577169384,1,0.12313864084413284,0.05320030706191223,0.10546253348667693,legacy_player_form|team_strength|lineup_continuity,3
dixon_coles_player_form,legacy_player_form + team_strength,attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_sum_5|opponent_elo_rating|prior_team_matches|rating_mean_5|recent_minutes_sum_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,15,1.0433277234468563,0.9620814706274567,0.0812462528193996,0.03676261085208994,0,0.15150692920354758,0.055964087091104356,0.11867503085713853,legacy_player_form|team_strength,2
dixon_coles_player_form,team_strength + lineup_continuity + position_and_distribution,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|attack_goal_rate_ewm|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defence_goal_rate_ewm|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|replacement_quality|retained_starters,35,1.052637341991029,0.9620814706274567,0.09055587136357231,0.04227666661989009,0,0.16338872758382017,0.059549800636916964,0.12577270324033304,team_strength|lineup_continuity|position_and_distribution,3
dixon_coles_player_form,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|attack_goal_rate_ewm|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defence_goal_rate_ewm|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_sum_5|starters_without_full_window|starters_without_history,42,1.0530495771813921,0.9620814706274567,0.09096810655393547,0.044839938235736045,0,0.1464483551090905,0.04356446827257519,0.10117148852079588,legacy_player_form|team_strength|lineup_continuity|position_and_distribution,4
dixon_coles_player_form,team_strength,attack_goal_rate_ewm|defence_goal_rate_ewm|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|opponent_elo_rating|prior_team_matches,8,1.0543703485313225,0.9620814706274567,0.09228887790386571,0.04141626725590568,0,0.16661196072134343,0.050589404834216194,0.13276426819749426,team_strength,1
dixon_coles_player_form,legacy_player_form + team_strength + position_and_distribution,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|attack_goal_rate_ewm|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defence_goal_rate_ewm|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_sum_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|opponent_elo_rating|prior_team_matches|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,35,1.0578987445724577,0.9620814706274567,0.0958172739450009,0.04655361506616869,0,0.15904988051476598,0.0579356587638997,0.12062226291901755,legacy_player_form|team_strength|position_and_distribution,3
