model,seed,step,action,feature,feature_count,mean_log_loss,accepted
expanded_player_form_lightgbm,team_strength,3,add,rating_lineup_std_across_starters_5,11,0.9409844715355503,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_defensive_actions_lineup_std_across_starters_5,11,0.9410005647052724,False
expanded_player_form_lightgbm,team_strength,3,add,rating_lineup_top3_mean_5,11,0.9410388223116133,False
expanded_player_form_lightgbm,team_strength,3,add,rating_lineup_min_5,11,0.9410399606553739,False
expanded_player_form_lightgbm,team_strength,3,add,fwd_rating_mean_5,11,0.9410477576304468,False
expanded_player_form_lightgbm,team_strength,3,add,rating_lineup_mean_std_5,11,0.9410579267147399,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_defensive_actions_lineup_mean_1,11,0.9410636005020265,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_rating_lineup_mean_1,11,0.9410733904070325,False
expanded_player_form_lightgbm,team_strength,3,add,missing_regular_starters,11,0.9410832411595842,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_key_passes_lineup_mean_std_5,11,0.9411243716386944,False
expanded_player_form_lightgbm,team_strength,3,add,shots_per90_sum_5,11,0.9411245469177976,False
expanded_player_form_lightgbm,team_strength,3,remove,expected_goals_strength,9,0.941145404811346,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_shots_lineup_mean_1,11,0.941151448914089,False
expanded_player_form_lightgbm,team_strength,3,add,defensive_actions_per90_lineup_mean_trend_1_5,11,0.9411792080703351,False
expanded_player_form_lightgbm,team_strength,3,remove,elo_difference,9,0.9411850220869211,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_rating_lineup_mean_3,11,0.9412241744801193,False
expanded_player_form_lightgbm,team_strength,3,remove,elo_expected_result,9,0.9412306305412731,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_defensive_actions_lineup_mean_ewm,11,0.941258980524401,False
expanded_player_form_lightgbm,team_strength,3,add,key_passes_per90_lineup_mean_trend_1_5,11,0.941326042788452,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_shots_lineup_mean_std_5,11,0.941329041999643,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_rating_lineup_std_across_starters_5,11,0.9413404860053991,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_key_passes_lineup_std_across_starters_5,11,0.9413889942525944,False
expanded_player_form_lightgbm,team_strength,3,add,key_passes_per90_lineup_mean_ewm,11,0.9414151506812674,False
expanded_player_form_lightgbm,team_strength,3,add,new_starters,11,0.9414260091288089,False
expanded_player_form_lightgbm,team_strength,3,add,defensive_actions_per90_lineup_mean_1,11,0.941439038059037,False
expanded_player_form_lightgbm,team_strength,3,remove,attack_goal_rate_ewm,9,0.9414989430791068,False
expanded_player_form_lightgbm,team_strength,3,add,mid_count,11,0.9415260474798277,False
expanded_player_form_lightgbm,team_strength,3,add,recent_minutes_sum_5,11,0.9415313069951916,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_defensive_actions_lineup_mean_std_5,11,0.9415348542562922,False
expanded_player_form_lightgbm,team_strength,3,add,shots_per90_lineup_mean_1,11,0.9415580106800078,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_rating_lineup_mean_ewm,11,0.9415619422441013,False
expanded_player_form_lightgbm,team_strength,3,remove,adjusted_key_passes_lineup_mean_1,9,0.9415660955272607,False
expanded_player_form_lightgbm,team_strength,3,add,shots_per90_lineup_mean_trend_1_5,11,0.9415908530228814,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_shots_lineup_mean_ewm,11,0.9416215596735542,False
expanded_player_form_lightgbm,team_strength,3,add,rating_lineup_mean_1,11,0.9416420604294462,False
expanded_player_form_lightgbm,team_strength,3,add,mid_adjusted_key_passes_5,11,0.9416429114113034,False
expanded_player_form_lightgbm,team_strength,3,add,def_adjusted_defensive_actions_5,11,0.9417124321305617,False
expanded_player_form_lightgbm,team_strength,3,add,fwd_adjusted_shots_5,11,0.9417361305141556,False
expanded_player_form_lightgbm,team_strength,3,add,replacement_quality,11,0.9417405259642624,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_shots_lineup_mean_3,11,0.9417618869968256,False
expanded_player_form_lightgbm,team_strength,3,add,defensive_actions_per90_lineup_mean_ewm,11,0.9418164777445085,False
expanded_player_form_lightgbm,team_strength,3,add,def_rating_mean_5,11,0.9418208365712405,False
expanded_player_form_lightgbm,team_strength,3,add,rating_mean_5,11,0.941838315404658,False
expanded_player_form_lightgbm,team_strength,3,add,rating_lineup_mean_ewm,11,0.9418755888013528,False
expanded_player_form_lightgbm,team_strength,3,add,defensive_actions_per90_sum_5,11,0.9418910102707161,False
expanded_player_form_lightgbm,team_strength,3,add,shots_per90_lineup_mean_3,11,0.9420762404530882,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_defensive_actions_lineup_mean_5,11,0.9420779405482459,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_key_passes_lineup_mean_trend_1_5,11,0.9421014888481161,False
expanded_player_form_lightgbm,team_strength,3,add,rating_lineup_mean_3,11,0.9421661576331222,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_rating_lineup_mean_std_5,11,0.9423068446270176,False
expanded_player_form_lightgbm,team_strength,3,remove,prior_team_matches,9,0.9423941186981725,False
expanded_player_form_lightgbm,team_strength,3,add,mean_pairwise_prior_starts,11,0.9427029109640763,False
expanded_player_form_lightgbm,team_strength,3,add,starters_without_full_window,11,0.9427673319907584,False
expanded_player_form_lightgbm,team_strength,3,add,mean_pairwise_prior_minutes,11,0.9427803861530211,False
expanded_player_form_lightgbm,team_strength,3,add,adjusted_shots_lineup_mean_trend_1_5,11,0.9430741105537195,False
expanded_player_form_lightgbm,team_strength,3,add,gk_rating_mean_5,11,0.9431281383373824,False
expanded_player_form_lightgbm,team_strength,3,remove,key_passes_per90_sum_5,9,0.9437680768002064,False
