model,seed,step,action,feature,feature_count,mean_log_loss,accepted
player_form_logistic,team_strength,1,add,key_passes_per90_sum_5,9,0.9518213471110789,True
player_form_logistic,team_strength,1,add,key_passes_per90_lineup_mean_3,9,0.9530353034253556,False
player_form_logistic,team_strength,1,add,adjusted_key_passes_lineup_mean_5,9,0.953734618551499,False
player_form_logistic,team_strength,1,add,key_passes_per90_lineup_mean_ewm,9,0.9543647154223184,False
player_form_logistic,team_strength,1,add,adjusted_key_passes_lineup_mean_3,9,0.95450228377123,False
player_form_logistic,team_strength,1,add,shots_per90_sum_5,9,0.9549969637921121,False
player_form_logistic,team_strength,1,add,adjusted_key_passes_lineup_mean_ewm,9,0.95514062444174,False
player_form_logistic,team_strength,1,add,shots_per90_lineup_mean_3,9,0.9553212748777983,False
player_form_logistic,team_strength,1,add,mid_adjusted_key_passes_5,9,0.9556365236054011,False
player_form_logistic,team_strength,1,add,shots_per90_lineup_mean_ewm,9,0.9559556625562453,False
player_form_logistic,team_strength,1,add,adjusted_key_passes_lineup_mean_1,9,0.956092086507162,False
player_form_logistic,team_strength,1,remove,prior_team_matches,7,0.9561298516335686,False
player_form_logistic,team_strength,1,add,key_passes_per90_lineup_mean_1,9,0.9562785339442916,False
player_form_logistic,team_strength,1,add,adjusted_shots_lineup_mean_1,9,0.9563535570326205,False
player_form_logistic,team_strength,1,add,shots_per90_lineup_mean_1,9,0.9564624833212269,False
player_form_logistic,team_strength,1,add,adjusted_shots_lineup_mean_ewm,9,0.9565946169139103,False
player_form_logistic,team_strength,1,add,adjusted_shots_lineup_mean_5,9,0.9566906145494098,False
player_form_logistic,team_strength,1,add,adjusted_shots_lineup_mean_3,9,0.9567597331624684,False
player_form_logistic,team_strength,1,add,rating_mean_5,9,0.9568232854069239,False
player_form_logistic,team_strength,1,remove,elo_expected_result,7,0.9568606874196952,False
player_form_logistic,team_strength,1,add,adjusted_key_passes_lineup_std_across_starters_5,9,0.9568930644090844,False
player_form_logistic,team_strength,1,add,rating_lineup_mean_ewm,9,0.9569564257774745,False
player_form_logistic,team_strength,1,add,adjusted_key_passes_lineup_mean_std_5,9,0.957058821786708,False
player_form_logistic,team_strength,1,remove,expected_goals_strength,7,0.9571132203676087,False
player_form_logistic,team_strength,1,add,rating_lineup_max_5,9,0.9571291621608926,False
player_form_logistic,team_strength,1,add,adjusted_defensive_actions_lineup_mean_5,9,0.9571886363855072,False
player_form_logistic,team_strength,1,add,rating_lineup_top3_mean_5,9,0.9572034082088918,False
player_form_logistic,team_strength,1,add,gk_saves_per90_5,9,0.9572279581121301,False
player_form_logistic,team_strength,1,add,new_player_pairs,9,0.9572509028401412,False
player_form_logistic,team_strength,1,add,rating_lineup_mean_3,9,0.9572826719455382,False
player_form_logistic,team_strength,1,add,mean_pairwise_prior_minutes,9,0.9573444307643204,False
player_form_logistic,team_strength,1,remove,attack_goal_rate_ewm,7,0.9573544732529891,False
player_form_logistic,team_strength,1,add,mean_pairwise_prior_starts,9,0.9573889536315446,False
player_form_logistic,team_strength,1,add,rating_lineup_mean_trend_1_5,9,0.9574497221088125,False
player_form_logistic,team_strength,1,add,mid_rating_mean_5,9,0.9574693517449857,False
player_form_logistic,team_strength,1,add,defensive_actions_per90_sum_5,9,0.9574805117928309,False
player_form_logistic,team_strength,1,add,adjusted_shots_lineup_mean_std_5,9,0.9575158271446431,False
player_form_logistic,team_strength,1,remove,defence_goal_rate_ewm,7,0.9575721338409439,False
player_form_logistic,team_strength,1,add,rating_lineup_std_across_starters_5,9,0.9576144313893467,False
player_form_logistic,team_strength,1,add,fwd_rating_mean_5,9,0.9576191246396707,False
player_form_logistic,team_strength,1,add,adjusted_shots_lineup_mean_trend_1_5,9,0.957649392715425,False
player_form_logistic,team_strength,1,remove,elo_rating,7,0.9576806444528405,False
player_form_logistic,team_strength,1,remove,opponent_elo_rating,7,0.9576806444528405,False
player_form_logistic,team_strength,1,remove,elo_difference,7,0.9576806444528407,False
player_form_logistic,team_strength,1,add,rating_lineup_min_5,9,0.9576892428640444,False
player_form_logistic,team_strength,1,add,rating_lineup_mean_1,9,0.9577016034685277,False
player_form_logistic,team_strength,1,add,defensive_actions_per90_lineup_mean_3,9,0.9577061578029578,False
player_form_logistic,team_strength,1,add,shots_per90_lineup_mean_trend_1_5,9,0.957710791868615,False
player_form_logistic,team_strength,1,add,def_rating_mean_5,9,0.9577108113928858,False
player_form_logistic,team_strength,1,add,gk_count,9,0.9577429406981537,False
player_form_logistic,team_strength,1,add,starters_without_history,9,0.9577649360636452,False
player_form_logistic,team_strength,1,add,fwd_adjusted_shots_5,9,0.9577794730504292,False
player_form_logistic,team_strength,1,add,adjusted_key_passes_lineup_mean_trend_1_5,9,0.9577837920338235,False
player_form_logistic,team_strength,1,add,adjusted_defensive_actions_lineup_mean_3,9,0.9578061868933849,False
player_form_logistic,team_strength,1,add,key_passes_per90_lineup_mean_trend_1_5,9,0.9578231810978249,False
player_form_logistic,team_strength,1,add,gk_rating_mean_5,9,0.9578289865584182,False
player_form_logistic,team_strength,1,add,adjusted_rating_lineup_mean_trend_1_5,9,0.9578756640467359,False
player_form_logistic,team_strength,1,add,mid_count,9,0.9579079503654468,False
player_form_logistic,team_strength,1,add,retained_starters,9,0.957923752437156,False
player_form_logistic,team_strength,1,add,adjusted_rating_lineup_std_across_starters_5,9,0.9579475132828543,False
player_form_logistic,team_strength,1,add,adjusted_rating_lineup_mean_5,9,0.9579884983863866,False
player_form_logistic,team_strength,1,add,recent_minutes_sum_5,9,0.9579956493342858,False
player_form_logistic,team_strength,1,add,adjusted_defensive_actions_lineup_mean_1,9,0.9580311926280374,False
player_form_logistic,team_strength,1,add,adjusted_defensive_actions_lineup_mean_trend_1_5,9,0.9580339751394911,False
player_form_logistic,team_strength,1,add,defensive_actions_per90_lineup_mean_trend_1_5,9,0.9580374612972543,False
player_form_logistic,team_strength,1,add,defensive_actions_per90_lineup_mean_1,9,0.9580596665712706,False
player_form_logistic,team_strength,1,add,adjusted_shots_lineup_std_across_starters_5,9,0.9581241541833733,False
player_form_logistic,team_strength,1,add,adjusted_rating_lineup_mean_1,9,0.9581333573273028,False
player_form_logistic,team_strength,1,add,adjusted_defensive_actions_lineup_mean_ewm,9,0.9581479821099401,False
player_form_logistic,team_strength,1,add,rating_lineup_mean_std_5,9,0.958164544570169,False
player_form_logistic,team_strength,1,add,missing_regular_starters,9,0.9581838875688568,False
player_form_logistic,team_strength,1,add,adjusted_rating_lineup_mean_std_5,9,0.9582028949337682,False
player_form_logistic,team_strength,1,add,def_adjusted_defensive_actions_5,9,0.9582208885131329,False
player_form_logistic,team_strength,1,add,new_starters,9,0.9582218128872686,False
player_form_logistic,team_strength,1,add,adjusted_rating_lineup_mean_ewm,9,0.9582335678396343,False
player_form_logistic,team_strength,1,add,adjusted_defensive_actions_lineup_mean_std_5,9,0.9582725778952801,False
player_form_logistic,team_strength,1,add,replacement_quality,9,0.958360478921936,False
player_form_logistic,team_strength,1,add,adjusted_rating_lineup_mean_3,9,0.9584373107030117,False
player_form_logistic,team_strength,1,add,defensive_actions_per90_lineup_mean_ewm,9,0.9584796043405408,False
player_form_logistic,team_strength,1,add,fwd_count,9,0.9585150319122117,False
player_form_logistic,team_strength,1,add,starters_without_full_window,9,0.9586569719180698,False
player_form_logistic,team_strength,1,add,def_count,9,0.9587372068857456,False
player_form_logistic,team_strength,1,add,adjusted_defensive_actions_lineup_std_across_starters_5,9,0.9589304204723861,False
player_form_logistic,team_strength,2,remove,prior_team_matches,8,0.9503903724168719,True
player_form_logistic,team_strength,2,add,adjusted_defensive_actions_lineup_mean_5,10,0.9510407643992391,False
player_form_logistic,team_strength,2,remove,elo_expected_result,8,0.9510810973771475,False
player_form_logistic,team_strength,2,remove,attack_goal_rate_ewm,8,0.9512067843082948,False
player_form_logistic,team_strength,2,remove,expected_goals_strength,8,0.9512283961312347,False
player_form_logistic,team_strength,2,add,adjusted_key_passes_lineup_std_across_starters_5,10,0.9513257282891132,False
player_form_logistic,team_strength,2,add,defensive_actions_per90_sum_5,10,0.9513509470256658,False
player_form_logistic,team_strength,2,add,new_player_pairs,10,0.9514284798498749,False
player_form_logistic,team_strength,2,add,rating_lineup_mean_trend_1_5,10,0.9514378528369851,False
player_form_logistic,team_strength,2,add,adjusted_shots_lineup_mean_1,10,0.9514913727317094,False
player_form_logistic,team_strength,2,add,mean_pairwise_prior_minutes,10,0.9514957031832059,False
player_form_logistic,team_strength,2,add,mean_pairwise_prior_starts,10,0.9515066800287233,False
player_form_logistic,team_strength,2,add,gk_saves_per90_5,10,0.95155233774437,False
player_form_logistic,team_strength,2,remove,defence_goal_rate_ewm,8,0.9515545203006155,False
player_form_logistic,team_strength,2,add,shots_per90_lineup_mean_ewm,10,0.9516230969608195,False
player_form_logistic,team_strength,2,add,defensive_actions_per90_lineup_mean_3,10,0.951690796360372,False
player_form_logistic,team_strength,2,add,shots_per90_lineup_mean_1,10,0.9516973791335193,False
player_form_logistic,team_strength,2,remove,elo_rating,8,0.9517230234277189,False
player_form_logistic,team_strength,2,remove,opponent_elo_rating,8,0.9517230234277189,False
player_form_logistic,team_strength,2,remove,elo_difference,8,0.9517230234277216,False
player_form_logistic,team_strength,2,add,key_passes_per90_lineup_mean_3,10,0.951796534544172,False
player_form_logistic,team_strength,2,add,rating_mean_5,10,0.9517971761529032,False
player_form_logistic,team_strength,2,add,adjusted_shots_lineup_mean_ewm,10,0.9517991332357107,False
player_form_logistic,team_strength,2,add,adjusted_defensive_actions_lineup_mean_3,10,0.9518010889820359,False
player_form_logistic,team_strength,2,add,rating_lineup_std_across_starters_5,10,0.9518086753929054,False
player_form_logistic,team_strength,2,add,rating_lineup_mean_ewm,10,0.9518121525250081,False
player_form_logistic,team_strength,2,add,gk_count,10,0.9518213471110761,False
player_form_logistic,team_strength,2,add,mid_rating_mean_5,10,0.9518337487890002,False
player_form_logistic,team_strength,2,add,shots_per90_lineup_mean_3,10,0.9518806417105767,False
player_form_logistic,team_strength,2,add,shots_per90_lineup_mean_trend_1_5,10,0.9519005431476553,False
player_form_logistic,team_strength,2,add,adjusted_key_passes_lineup_mean_1,10,0.9519030475393822,False
player_form_logistic,team_strength,2,add,rating_lineup_mean_1,10,0.9519169397950479,False
player_form_logistic,team_strength,2,add,adjusted_shots_lineup_mean_trend_1_5,10,0.9519230691793374,False
player_form_logistic,team_strength,2,add,rating_lineup_min_5,10,0.9519279821918467,False
player_form_logistic,team_strength,2,add,shots_per90_sum_5,10,0.9519284566727393,False
player_form_logistic,team_strength,2,add,retained_starters,10,0.9519394223108015,False
player_form_logistic,team_strength,2,add,adjusted_rating_lineup_mean_trend_1_5,10,0.9519475297463981,False
player_form_logistic,team_strength,2,add,rating_lineup_mean_3,10,0.951960070563711,False
player_form_logistic,team_strength,2,add,mid_count,10,0.9519673092870448,False
player_form_logistic,team_strength,2,add,adjusted_shots_lineup_mean_std_5,10,0.9519769100572988,False
player_form_logistic,team_strength,2,add,gk_rating_mean_5,10,0.9519792551154611,False
player_form_logistic,team_strength,2,add,adjusted_key_passes_lineup_mean_std_5,10,0.9519807378838443,False
player_form_logistic,team_strength,2,add,adjusted_key_passes_lineup_mean_trend_1_5,10,0.951988275068683,False
player_form_logistic,team_strength,2,add,adjusted_rating_lineup_std_across_starters_5,10,0.9519932783822791,False
player_form_logistic,team_strength,2,add,mid_adjusted_key_passes_5,10,0.9520024671286706,False
player_form_logistic,team_strength,2,add,adjusted_defensive_actions_lineup_mean_1,10,0.9520049218188685,False
player_form_logistic,team_strength,2,add,rating_lineup_max_5,10,0.9520062548224033,False
player_form_logistic,team_strength,2,add,key_passes_per90_lineup_mean_trend_1_5,10,0.952018788177465,False
player_form_logistic,team_strength,2,add,key_passes_per90_lineup_mean_1,10,0.9520368233368743,False
player_form_logistic,team_strength,2,add,defensive_actions_per90_lineup_mean_1,10,0.9520594662687674,False
player_form_logistic,team_strength,2,add,defensive_actions_per90_lineup_mean_trend_1_5,10,0.9520685808159638,False
player_form_logistic,team_strength,2,add,def_rating_mean_5,10,0.952074075737247,False
player_form_logistic,team_strength,2,add,adjusted_defensive_actions_lineup_mean_trend_1_5,10,0.9520783847256802,False
player_form_logistic,team_strength,2,add,rating_lineup_top3_mean_5,10,0.9520835656984219,False
player_form_logistic,team_strength,2,add,adjusted_rating_lineup_mean_1,10,0.9521304963257071,False
player_form_logistic,team_strength,2,add,adjusted_defensive_actions_lineup_mean_ewm,10,0.9521514056194658,False
player_form_logistic,team_strength,2,add,fwd_adjusted_shots_5,10,0.952152530658169,False
player_form_logistic,team_strength,2,add,key_passes_per90_lineup_mean_ewm,10,0.9521710793413547,False
player_form_logistic,team_strength,2,add,new_starters,10,0.9521825159678411,False
player_form_logistic,team_strength,2,add,def_adjusted_defensive_actions_5,10,0.9522450869848244,False
player_form_logistic,team_strength,2,add,recent_minutes_sum_5,10,0.9522465880780511,False
player_form_logistic,team_strength,2,add,adjusted_shots_lineup_std_across_starters_5,10,0.9522542247516701,False
player_form_logistic,team_strength,2,add,missing_regular_starters,10,0.9522633395146881,False
player_form_logistic,team_strength,2,add,starters_without_history,10,0.9523127208207919,False
player_form_logistic,team_strength,2,add,adjusted_defensive_actions_lineup_mean_std_5,10,0.9523422511596353,False
player_form_logistic,team_strength,2,add,adjusted_key_passes_lineup_mean_ewm,10,0.9523510252275007,False
player_form_logistic,team_strength,2,add,fwd_rating_mean_5,10,0.9524154454512896,False
player_form_logistic,team_strength,2,add,rating_lineup_mean_std_5,10,0.9524380055400643,False
player_form_logistic,team_strength,2,add,adjusted_rating_lineup_mean_5,10,0.9524486327894366,False
player_form_logistic,team_strength,2,add,adjusted_rating_lineup_mean_std_5,10,0.9524661459705704,False
player_form_logistic,team_strength,2,add,adjusted_rating_lineup_mean_3,10,0.9524949089378931,False
player_form_logistic,team_strength,2,add,adjusted_key_passes_lineup_mean_3,10,0.9525483717059591,False
player_form_logistic,team_strength,2,add,replacement_quality,10,0.9525568817788976,False
player_form_logistic,team_strength,2,add,defensive_actions_per90_lineup_mean_ewm,10,0.9525579897492619,False
player_form_logistic,team_strength,2,add,fwd_count,10,0.9525596963338466,False
player_form_logistic,team_strength,2,add,def_count,10,0.952566840588744,False
player_form_logistic,team_strength,2,add,adjusted_shots_lineup_mean_3,10,0.9525713019548756,False
player_form_logistic,team_strength,2,add,adjusted_rating_lineup_mean_ewm,10,0.9526041507244928,False
player_form_logistic,team_strength,2,add,adjusted_shots_lineup_mean_5,10,0.9527648528488475,False
player_form_logistic,team_strength,2,add,starters_without_full_window,10,0.9528908026085819,False
player_form_logistic,team_strength,2,add,adjusted_defensive_actions_lineup_std_across_starters_5,10,0.9530945476254622,False
player_form_logistic,team_strength,2,add,adjusted_key_passes_lineup_mean_5,10,0.954858188114964,False
player_form_logistic,team_strength,2,remove,key_passes_per90_sum_5,8,0.9577429406981521,False
player_form_logistic,team_strength,3,add,adjusted_defensive_actions_lineup_mean_5,9,0.949566353743026,True
player_form_logistic,team_strength,3,remove,elo_expected_result,7,0.9495862124126042,False
player_form_logistic,team_strength,3,remove,attack_goal_rate_ewm,7,0.9497587943408189,False
player_form_logistic,team_strength,3,add,adjusted_key_passes_lineup_std_across_starters_5,9,0.9497826516020705,False
player_form_logistic,team_strength,3,remove,expected_goals_strength,7,0.9497980277067299,False
player_form_logistic,team_strength,3,add,defensive_actions_per90_sum_5,9,0.9499434010153726,False
player_form_logistic,team_strength,3,add,rating_lineup_mean_trend_1_5,9,0.9500394533801244,False
player_form_logistic,team_strength,3,add,new_player_pairs,9,0.9500449090651674,False
player_form_logistic,team_strength,3,add,adjusted_shots_lineup_mean_1,9,0.9501101403481114,False
player_form_logistic,team_strength,3,remove,defence_goal_rate_ewm,7,0.9501131516076216,False
player_form_logistic,team_strength,3,add,mean_pairwise_prior_minutes,9,0.950149199129942,False
player_form_logistic,team_strength,3,add,mean_pairwise_prior_starts,9,0.9501562375420158,False
player_form_logistic,team_strength,3,add,gk_saves_per90_5,9,0.9501818315477151,False
player_form_logistic,team_strength,3,add,defensive_actions_per90_lineup_mean_3,9,0.9502459253337325,False
player_form_logistic,team_strength,3,add,shots_per90_lineup_mean_ewm,9,0.9502541981853156,False
player_form_logistic,team_strength,3,add,shots_per90_lineup_mean_1,9,0.9502872303764799,False
player_form_logistic,team_strength,3,remove,elo_difference,7,0.9503170878822805,False
player_form_logistic,team_strength,3,remove,elo_rating,7,0.9503170878822913,False
player_form_logistic,team_strength,3,remove,opponent_elo_rating,7,0.9503170878822913,False
player_form_logistic,team_strength,3,add,rating_lineup_std_across_starters_5,9,0.9503436345478007,False
player_form_logistic,team_strength,3,add,adjusted_defensive_actions_lineup_mean_3,9,0.9503525009099383,False
player_form_logistic,team_strength,3,add,rating_mean_5,9,0.9503742311760279,False
player_form_logistic,team_strength,3,add,rating_lineup_mean_ewm,9,0.950376313326892,False
player_form_logistic,team_strength,3,add,mid_rating_mean_5,9,0.9503858956913536,False
player_form_logistic,team_strength,3,add,gk_count,9,0.9503903724168712,False
player_form_logistic,team_strength,3,add,adjusted_shots_lineup_mean_ewm,9,0.9504013644823461,False
player_form_logistic,team_strength,3,add,adjusted_rating_lineup_mean_trend_1_5,9,0.9504274132128598,False
player_form_logistic,team_strength,3,add,key_passes_per90_lineup_mean_3,9,0.9504290666309625,False
player_form_logistic,team_strength,3,add,adjusted_key_passes_lineup_mean_1,9,0.9504463748550824,False
player_form_logistic,team_strength,3,add,rating_lineup_min_5,9,0.9504556575665191,False
player_form_logistic,team_strength,3,add,shots_per90_lineup_mean_trend_1_5,9,0.9504719612969761,False
player_form_logistic,team_strength,3,add,adjusted_shots_lineup_mean_trend_1_5,9,0.9504819840645609,False
player_form_logistic,team_strength,3,add,rating_lineup_mean_3,9,0.9505027846566982,False
player_form_logistic,team_strength,3,add,adjusted_rating_lineup_std_across_starters_5,9,0.9505056718793177,False
player_form_logistic,team_strength,3,add,shots_per90_lineup_mean_3,9,0.9505094151715081,False
player_form_logistic,team_strength,3,add,adjusted_shots_lineup_mean_std_5,9,0.9505237479623522,False
player_form_logistic,team_strength,3,add,gk_rating_mean_5,9,0.9505282421989437,False
player_form_logistic,team_strength,3,add,rating_lineup_max_5,9,0.9505375374665261,False
player_form_logistic,team_strength,3,add,rating_lineup_mean_1,9,0.9505405605703985,False
player_form_logistic,team_strength,3,add,mid_count,9,0.9505528029496528,False
player_form_logistic,team_strength,3,add,adjusted_defensive_actions_lineup_mean_1,9,0.9505745866391813,False
player_form_logistic,team_strength,3,add,key_passes_per90_lineup_mean_1,9,0.9505792243308816,False
player_form_logistic,team_strength,3,add,adjusted_key_passes_lineup_mean_std_5,9,0.9505869846388721,False
player_form_logistic,team_strength,3,add,defensive_actions_per90_lineup_mean_1,9,0.9505925676291282,False
player_form_logistic,team_strength,3,add,mid_adjusted_key_passes_5,9,0.9505959751352764,False
player_form_logistic,team_strength,3,add,adjusted_key_passes_lineup_mean_trend_1_5,9,0.9505989143460097,False
player_form_logistic,team_strength,3,add,rating_lineup_top3_mean_5,9,0.950606625874739,False
player_form_logistic,team_strength,3,add,key_passes_per90_lineup_mean_trend_1_5,9,0.9506120258811923,False
player_form_logistic,team_strength,3,add,retained_starters,9,0.9506210630378973,False
player_form_logistic,team_strength,3,add,defensive_actions_per90_lineup_mean_trend_1_5,9,0.950628247694723,False
player_form_logistic,team_strength,3,add,shots_per90_sum_5,9,0.9506292744445437,False
player_form_logistic,team_strength,3,add,adjusted_defensive_actions_lineup_mean_trend_1_5,9,0.9506470824646064,False
player_form_logistic,team_strength,3,add,adjusted_rating_lineup_mean_1,9,0.9506889217735649,False
player_form_logistic,team_strength,3,add,replacement_quality,9,0.950704688970953,False
player_form_logistic,team_strength,3,add,fwd_adjusted_shots_5,9,0.9507055790482178,False
player_form_logistic,team_strength,3,add,adjusted_defensive_actions_lineup_mean_ewm,9,0.9507236957913391,False
player_form_logistic,team_strength,3,add,key_passes_per90_lineup_mean_ewm,9,0.9507562296845735,False
player_form_logistic,team_strength,3,add,missing_regular_starters,9,0.9507720602464835,False
player_form_logistic,team_strength,3,add,starters_without_history,9,0.9507897540999641,False
player_form_logistic,team_strength,3,add,adjusted_shots_lineup_std_across_starters_5,9,0.9507932076224577,False
player_form_logistic,team_strength,3,add,recent_minutes_sum_5,9,0.9508173281145768,False
player_form_logistic,team_strength,3,add,def_adjusted_defensive_actions_5,9,0.9508202953597373,False
player_form_logistic,team_strength,3,add,def_rating_mean_5,9,0.950826990975588,False
player_form_logistic,team_strength,3,add,adjusted_key_passes_lineup_mean_ewm,9,0.9508333085889504,False
player_form_logistic,team_strength,3,add,new_starters,9,0.9508622940670106,False
player_form_logistic,team_strength,3,add,adjusted_defensive_actions_lineup_mean_std_5,9,0.9509382515549101,False
player_form_logistic,team_strength,3,add,fwd_rating_mean_5,9,0.9509492844242737,False
player_form_logistic,team_strength,3,add,adjusted_rating_lineup_mean_std_5,9,0.9509497485697844,False
player_form_logistic,team_strength,3,add,rating_lineup_mean_std_5,9,0.9509695492133132,False
player_form_logistic,team_strength,3,add,adjusted_rating_lineup_mean_5,9,0.9510156193133643,False
player_form_logistic,team_strength,3,add,adjusted_rating_lineup_mean_3,9,0.9510399649705277,False
player_form_logistic,team_strength,3,add,adjusted_key_passes_lineup_mean_3,9,0.9510563780301631,False
player_form_logistic,team_strength,3,add,adjusted_rating_lineup_mean_ewm,9,0.9510712883626204,False
player_form_logistic,team_strength,3,add,fwd_count,9,0.9511252775844232,False
player_form_logistic,team_strength,3,add,adjusted_shots_lineup_mean_3,9,0.9511670183316654,False
player_form_logistic,team_strength,3,add,def_count,9,0.9511729732144611,False
player_form_logistic,team_strength,3,add,defensive_actions_per90_lineup_mean_ewm,9,0.9512049334581654,False
player_form_logistic,team_strength,3,add,adjusted_shots_lineup_mean_5,9,0.9513586369411227,False
player_form_logistic,team_strength,3,add,starters_without_full_window,9,0.9516905022633269,False
player_form_logistic,team_strength,3,add,adjusted_defensive_actions_lineup_std_across_starters_5,9,0.9517461758287907,False
player_form_logistic,team_strength,3,add,prior_team_matches,9,0.9518213471110755,False
player_form_logistic,team_strength,3,add,adjusted_key_passes_lineup_mean_5,9,0.9530992815477264,False
player_form_logistic,team_strength,3,remove,key_passes_per90_sum_5,7,0.9561298516335686,False
player_form_logistic,team_strength,4,remove,elo_expected_result,8,0.9487621838341612,True
player_form_logistic,team_strength,4,add,adjusted_key_passes_lineup_std_across_starters_5,10,0.9489426958448608,False
player_form_logistic,team_strength,4,remove,attack_goal_rate_ewm,8,0.9490174916439749,False
player_form_logistic,team_strength,4,remove,expected_goals_strength,8,0.9490184768660255,False
player_form_logistic,team_strength,4,add,new_player_pairs,10,0.949122212381132,False
player_form_logistic,team_strength,4,add,rating_lineup_mean_trend_1_5,10,0.9491621203392905,False
player_form_logistic,team_strength,4,add,mean_pairwise_prior_starts,10,0.9492334915266176,False
player_form_logistic,team_strength,4,add,mean_pairwise_prior_minutes,10,0.9492389255774354,False
player_form_logistic,team_strength,4,remove,defence_goal_rate_ewm,8,0.9492737412363077,False
player_form_logistic,team_strength,4,add,adjusted_shots_lineup_mean_1,10,0.949297838065612,False
player_form_logistic,team_strength,4,add,defensive_actions_per90_lineup_mean_3,10,0.9493247193489766,False
player_form_logistic,team_strength,4,add,gk_saves_per90_5,10,0.9493747870255678,False
player_form_logistic,team_strength,4,add,shots_per90_lineup_mean_1,10,0.9494592885026183,False
player_form_logistic,team_strength,4,add,rating_lineup_std_across_starters_5,10,0.9494714308262358,False
player_form_logistic,team_strength,4,remove,elo_difference,8,0.9494898526554685,False
player_form_logistic,team_strength,4,remove,elo_rating,8,0.9494898526554687,False
player_form_logistic,team_strength,4,remove,opponent_elo_rating,8,0.9494898526554687,False
player_form_logistic,team_strength,4,add,rating_mean_5,10,0.949544421326942,False
player_form_logistic,team_strength,4,add,shots_per90_lineup_mean_ewm,10,0.9495500997260513,False
player_form_logistic,team_strength,4,add,rating_lineup_mean_ewm,10,0.9495658558459841,False
player_form_logistic,team_strength,4,add,gk_count,10,0.949566353743025,False
player_form_logistic,team_strength,4,add,key_passes_per90_lineup_mean_3,10,0.9495725519267,False
player_form_logistic,team_strength,4,add,mid_rating_mean_5,10,0.9495802160235463,False
player_form_logistic,team_strength,4,add,rating_lineup_min_5,10,0.9495962814535426,False
player_form_logistic,team_strength,4,add,adjusted_rating_lineup_mean_trend_1_5,10,0.9495976237423143,False
player_form_logistic,team_strength,4,add,adjusted_rating_lineup_std_across_starters_5,10,0.9496191783365242,False
player_form_logistic,team_strength,4,add,adjusted_key_passes_lineup_mean_1,10,0.9496299268381816,False
player_form_logistic,team_strength,4,add,rating_lineup_mean_1,10,0.949665821201745,False
player_form_logistic,team_strength,4,add,adjusted_shots_lineup_mean_trend_1_5,10,0.949667372305357,False
player_form_logistic,team_strength,4,add,shots_per90_lineup_mean_trend_1_5,10,0.9496751919025779,False
player_form_logistic,team_strength,4,add,rating_lineup_mean_3,10,0.9496773784450068,False
player_form_logistic,team_strength,4,add,mid_count,10,0.9496997436577636,False
player_form_logistic,team_strength,4,add,rating_lineup_max_5,10,0.9497081082186936,False
player_form_logistic,team_strength,4,add,adjusted_shots_lineup_mean_std_5,10,0.9497105010845159,False
player_form_logistic,team_strength,4,add,gk_rating_mean_5,10,0.9497162130078862,False
player_form_logistic,team_strength,4,add,adjusted_shots_lineup_mean_ewm,10,0.9497238594676096,False
player_form_logistic,team_strength,4,add,retained_starters,10,0.9497400751299223,False
player_form_logistic,team_strength,4,add,mid_adjusted_key_passes_5,10,0.9497412053407077,False
player_form_logistic,team_strength,4,add,shots_per90_lineup_mean_3,10,0.9497529301986317,False
player_form_logistic,team_strength,4,add,adjusted_key_passes_lineup_mean_std_5,10,0.9497545006021186,False
player_form_logistic,team_strength,4,add,key_passes_per90_lineup_mean_1,10,0.9497623027916879,False
player_form_logistic,team_strength,4,add,adjusted_key_passes_lineup_mean_trend_1_5,10,0.9497690405918138,False
player_form_logistic,team_strength,4,add,key_passes_per90_lineup_mean_trend_1_5,10,0.9497830927366082,False
player_form_logistic,team_strength,4,add,rating_lineup_top3_mean_5,10,0.9497840572397364,False
player_form_logistic,team_strength,4,add,adjusted_defensive_actions_lineup_mean_3,10,0.949788721729097,False
player_form_logistic,team_strength,4,add,defensive_actions_per90_lineup_mean_trend_1_5,10,0.9498013052351062,False
player_form_logistic,team_strength,4,add,adjusted_defensive_actions_lineup_mean_1,10,0.9498013420849258,False
player_form_logistic,team_strength,4,add,adjusted_defensive_actions_lineup_mean_trend_1_5,10,0.9498027044762978,False
player_form_logistic,team_strength,4,add,adjusted_rating_lineup_mean_1,10,0.9498340373411771,False
player_form_logistic,team_strength,4,add,missing_regular_starters,10,0.9498391767297498,False
player_form_logistic,team_strength,4,add,replacement_quality,10,0.949852468527561,False
player_form_logistic,team_strength,4,add,defensive_actions_per90_lineup_mean_1,10,0.9498574111356006,False
player_form_logistic,team_strength,4,add,fwd_adjusted_shots_5,10,0.9499249857095653,False
player_form_logistic,team_strength,4,add,key_passes_per90_lineup_mean_ewm,10,0.9499308716360426,False
player_form_logistic,team_strength,4,add,shots_per90_sum_5,10,0.9499345464644662,False
player_form_logistic,team_strength,4,add,new_starters,10,0.9499384240914579,False
player_form_logistic,team_strength,4,add,adjusted_key_passes_lineup_mean_ewm,10,0.9499636844904797,False
player_form_logistic,team_strength,4,add,recent_minutes_sum_5,10,0.9499651039931114,False
player_form_logistic,team_strength,4,add,starters_without_history,10,0.9499859258335309,False
player_form_logistic,team_strength,4,add,def_rating_mean_5,10,0.9500226457933002,False
player_form_logistic,team_strength,4,add,adjusted_shots_lineup_std_across_starters_5,10,0.9500336375754316,False
