model,model_label,feature_set,validation_season,train_matches,validation_matches,validation_leagues,base_feature_count,model_column_count,log_loss,brier_score,accuracy,selected_groups
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form,2024-25,5311,1327,5,7,11,0.9426483842738271,0.5563141052670855,0.5680420296498907,legacy_player_form
market_plus_player_form,Pooled market + player-form logistic,team_strength,2022-23,2743,1335,5,8,12,0.9174274910908083,0.5386772656095375,0.5760034185612589,team_strength
market_plus_player_form,Pooled market + player-form logistic,team_strength,2023-24,4078,1233,5,8,12,0.9127255869879513,0.5364487374724924,0.5709244482468739,team_strength
market_plus_player_form,Pooled market + player-form logistic,team_strength,2024-25,5311,1327,5,8,12,0.9433083077477017,0.5563117306683739,0.5677376099705777,team_strength
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form,2022-23,2743,1335,5,24,28,0.914283679316968,0.537481335526256,0.5813316671869871,opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form,2023-24,4078,1233,5,24,28,0.913426810929376,0.5372999647306537,0.5807352037160302,opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form,2024-25,5311,1327,5,24,28,0.9450037545428722,0.5572732800897858,0.5659849779078505,opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity,2022-23,2743,1335,5,7,11,0.9182290247578748,0.5390341215826846,0.5821196660850662,lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity,2023-24,4078,1233,5,7,11,0.909989477884144,0.5352276079954273,0.5852672765517577,lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity,2024-25,5311,1327,5,7,11,0.943279486677411,0.5562237936172576,0.5739441902911165,lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,position_and_distribution,2022-23,2743,1335,5,20,24,0.9309347564066132,0.5463226929593349,0.5730351684763916,position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,position_and_distribution,2023-24,4078,1233,5,20,24,0.916368812728989,0.539075929521664,0.5775770754322426,position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,position_and_distribution,2024-25,5311,1327,5,20,24,0.9425795236918735,0.5564237889486134,0.5731878790516627,position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,recency,2022-23,2743,1335,5,17,21,0.9162234159067013,0.5381370631088758,0.5774818962120486,recency
market_plus_player_form,Pooled market + player-form logistic,recency,2023-24,4078,1233,5,17,21,0.9139640547703646,0.5374725791843418,0.5796166599969895,recency
market_plus_player_form,Pooled market + player-form logistic,recency,2024-25,5311,1327,5,17,21,0.943401343011325,0.5565013120457305,0.5675488034488657,recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength,2022-23,2743,1335,5,15,19,0.9180347184201045,0.5391126714340179,0.5785762720620065,legacy_player_form|team_strength
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength,2023-24,4078,1233,5,15,19,0.9164995745797772,0.5383285341017844,0.5680328368369495,legacy_player_form|team_strength
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength,2024-25,5311,1327,5,15,19,0.9461812370519643,0.5584354836402334,0.5674777652861571,legacy_player_form|team_strength
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form,2022-23,2743,1335,5,31,35,0.9191285600571468,0.5406028844818054,0.5707157626356126,legacy_player_form|opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form,2023-24,4078,1233,5,31,35,0.9183033314056607,0.539548369325821,0.5738970868936775,legacy_player_form|opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form,2024-25,5311,1327,5,31,35,0.9462173373810099,0.5579624612311984,0.5701597905146233,legacy_player_form|opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity,2022-23,2743,1335,5,14,18,0.9207692715375193,0.5407682817907515,0.5839224465204949,legacy_player_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity,2023-24,4078,1233,5,14,18,0.9127064735509229,0.5362805869772889,0.5859208713229995,legacy_player_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity,2024-25,5311,1327,5,14,18,0.9455270321909401,0.5578176443654017,0.5673084612908027,legacy_player_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + position_and_distribution,2022-23,2743,1335,5,27,31,0.9336145070278408,0.5482547947042126,0.5662172247173315,legacy_player_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + position_and_distribution,2023-24,4078,1233,5,27,31,0.9169630372276956,0.5390622100891935,0.5800368661781559,legacy_player_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + position_and_distribution,2024-25,5311,1327,5,27,31,0.9467956748493972,0.5589727326594722,0.5724798097222894,legacy_player_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + recency,2022-23,2743,1335,5,24,28,0.9191281644902993,0.540171948621213,0.5765622992165674,legacy_player_form|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + recency,2023-24,4078,1233,5,24,28,0.91685668474829,0.538823611231266,0.571944816491958,legacy_player_form|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + recency,2024-25,5311,1327,5,24,28,0.944304079043803,0.5571062740902016,0.5649725999149066,legacy_player_form|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form,2022-23,2743,1335,5,32,36,0.9163472914145107,0.5387551348593251,0.5712943605859798,team_strength|opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form,2023-24,4078,1233,5,32,36,0.9164742454678951,0.5388914494126748,0.5683812526963082,team_strength|opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form,2024-25,5311,1327,5,32,36,0.949064001374708,0.5592963221623315,0.5673022191700936,team_strength|opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity,2022-23,2743,1335,5,15,19,0.9210273987676573,0.5408236159301243,0.5753089741168145,team_strength|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity,2023-24,4078,1233,5,15,19,0.9120912851781892,0.5364511646800995,0.5841855110227641,team_strength|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity,2024-25,5311,1327,5,15,19,0.946692149020875,0.5583117250544595,0.565439866467424,team_strength|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,team_strength + position_and_distribution,2022-23,2743,1335,5,28,32,0.9322018042642142,0.5472577941458383,0.5624243613370348,team_strength|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + position_and_distribution,2023-24,4078,1233,5,28,32,0.918193232929007,0.5400877960121555,0.5674557833256564,team_strength|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + position_and_distribution,2024-25,5311,1327,5,28,32,0.9459114019934132,0.5583061846566202,0.5692852843549865,team_strength|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + recency,2022-23,2743,1335,5,25,29,0.9185977911155179,0.5397306894318256,0.5686411558792192,team_strength|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + recency,2023-24,4078,1233,5,25,29,0.9161468836254334,0.5388823260426998,0.5614244266931976,team_strength|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + recency,2024-25,5311,1327,5,25,29,0.9468502771580267,0.5584262659373328,0.5680613975746385,team_strength|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,31,35,0.9170698961038127,0.5390158268116904,0.5750515217644336,opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,31,35,0.9117606686960965,0.5365204953417203,0.5794625653777359,opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,31,35,0.947992028251498,0.5588105785258474,0.5674682828114394,opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,44,48,0.9312462975466925,0.547396816353653,0.5702349690451383,opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,44,48,0.9189711017447877,0.5409491738615296,0.579347012383437,opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,44,48,0.9503090455549248,0.5608178980888343,0.5601172105806984,opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + recency,2022-23,2743,1335,5,41,45,0.9190934007587451,0.5406110454951139,0.5781923771749534,opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + recency,2023-24,4078,1233,5,41,45,0.9161058923416672,0.5384784956327593,0.5750917985659314,opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + recency,2024-25,5311,1327,5,41,45,0.9463895873768564,0.5583954544403997,0.5633827911395166,opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity + position_and_distribution,2022-23,2743,1335,5,27,31,0.9352842623323688,0.549144328736385,0.5709393306381296,lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity + position_and_distribution,2023-24,4078,1233,5,27,31,0.9164932890386772,0.5393150788995307,0.5775134511624757,lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity + position_and_distribution,2024-25,5311,1327,5,27,31,0.9457035990571352,0.5581208987091931,0.5723580654597213,lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity + recency,2022-23,2743,1335,5,24,28,0.9188922058537434,0.5396109373544011,0.5748947268934292,lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity + recency,2023-24,4078,1233,5,24,28,0.9124245587116793,0.5367652673774483,0.5818004653096625,lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity + recency,2024-25,5311,1327,5,24,28,0.9460396242611141,0.5578795673827137,0.5677797207756915,lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,position_and_distribution + recency,2022-23,2743,1335,5,37,41,0.9335091756064458,0.5481822754629306,0.5676067151975228,position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,position_and_distribution + recency,2023-24,4078,1233,5,37,41,0.916957591763141,0.5396972079953976,0.5829378905318372,position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,position_and_distribution + recency,2024-25,5311,1327,5,37,41,0.9474337921080535,0.5591068072340397,0.5710507332333757,position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form,2022-23,2743,1335,5,39,43,0.9214482156759181,0.5419452824573748,0.5727750507662722,legacy_player_form|team_strength|opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form,2023-24,4078,1233,5,39,43,0.9209604022624482,0.5409329087449898,0.5669845474517091,legacy_player_form|team_strength|opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form,2024-25,5311,1327,5,39,43,0.9500284740864917,0.559765191082972,0.5640399899810263,legacy_player_form|team_strength|opponent_adjusted_form
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity,2022-23,2743,1335,5,22,26,0.9220377851188521,0.5415847532853855,0.5718874686569997,legacy_player_form|team_strength|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity,2023-24,4078,1233,5,22,26,0.9165536589635014,0.5386867860174487,0.571541758547869,legacy_player_form|team_strength|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity,2024-25,5311,1327,5,22,26,0.9489655895065171,0.5599395993421092,0.5666476256770329,legacy_player_form|team_strength|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + position_and_distribution,2022-23,2743,1335,5,35,39,0.9341815008579107,0.5485632294867603,0.5588657458396318,legacy_player_form|team_strength|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + position_and_distribution,2023-24,4078,1233,5,35,39,0.9207199471109657,0.5413511530341604,0.5701896502100675,legacy_player_form|team_strength|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + position_and_distribution,2024-25,5311,1327,5,35,39,0.9505281855910737,0.5609964124406277,0.5606557709120392,legacy_player_form|team_strength|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + recency,2022-23,2743,1335,5,32,36,0.9207914093977729,0.5413056020397893,0.5716005696247584,legacy_player_form|team_strength|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + recency,2023-24,4078,1233,5,32,36,0.9199796248489609,0.5406240364516136,0.5669625653777359,legacy_player_form|team_strength|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + recency,2024-25,5311,1327,5,32,36,0.947895049573509,0.5590567667658204,0.5673083266891932,legacy_player_form|team_strength|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,38,42,0.9223396356798796,0.5423815126333641,0.5741791095178284,legacy_player_form|opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,38,42,0.9180005424436823,0.5396638462055457,0.5728247088616713,legacy_player_form|opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,38,42,0.9494127804996488,0.5596219747268556,0.5643473004112975,legacy_player_form|opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,51,55,0.9353171086283736,0.550092575302074,0.5602251880486602,legacy_player_form|opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,51,55,0.9230019946301005,0.5429230212635126,0.5818090046684381,legacy_player_form|opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,51,55,0.952008054696095,0.5618579609005475,0.5617933149383705,legacy_player_form|opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + recency,2022-23,2743,1335,5,48,52,0.9213210386892413,0.5422012838724306,0.5703793565626045,legacy_player_form|opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + recency,2023-24,4078,1233,5,48,52,0.9196577291012374,0.5400221842827263,0.5745600691619066,legacy_player_form|opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + opponent_adjusted_form + recency,2024-25,5311,1327,5,48,52,0.946716480474762,0.5585408961327085,0.5651576818779498,legacy_player_form|opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,34,38,0.9375927521719373,0.5508846570593172,0.5598285817428997,legacy_player_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,34,38,0.9182585592635844,0.5399575307353711,0.5781419076732851,legacy_player_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,34,38,0.9500952615644896,0.560699410891915,0.5684938976241642,legacy_player_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity + recency,2022-23,2743,1335,5,31,35,0.9223298396375148,0.5420358979769266,0.5818275724894166,legacy_player_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity + recency,2023-24,4078,1233,5,31,35,0.9166596879223994,0.5389971061735721,0.5765521280802974,legacy_player_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + lineup_continuity + recency,2024-25,5311,1327,5,31,35,0.9468290709933772,0.5584107618291358,0.5695290184974743,legacy_player_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + position_and_distribution + recency,2022-23,2743,1335,5,44,48,0.936517260665555,0.5501647216747785,0.5585649256670424,legacy_player_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + position_and_distribution + recency,2023-24,4078,1233,5,44,48,0.9197757214257487,0.5410948246040603,0.5793398009787678,legacy_player_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + position_and_distribution + recency,2024-25,5311,1327,5,44,48,0.9480121660116122,0.5595275235323426,0.5677987390973889,legacy_player_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,39,43,0.919569172364404,0.5407028430420321,0.5722258023443751,team_strength|opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,39,43,0.915177003827995,0.5384186064752574,0.5756673462580677,team_strength|opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,39,43,0.9523205910295829,0.5610918491557136,0.566353417464933,team_strength|opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,52,56,0.9330722652302592,0.5482806304426406,0.5574386446932641,team_strength|opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,52,56,0.9220282102232147,0.5422415944411163,0.5640659441022299,team_strength|opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,52,56,0.9544428167817663,0.5627230626001817,0.565449308327468,team_strength|opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + recency,2022-23,2743,1335,5,49,53,0.9225837626974507,0.5429657868679917,0.5662215070852323,team_strength|opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + recency,2023-24,4078,1233,5,49,53,0.9182776034174566,0.5394882274319192,0.5694746581549163,team_strength|opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + opponent_adjusted_form + recency,2024-25,5311,1327,5,49,53,0.9498793267451953,0.560065248555379,0.5642736398713334,team_strength|opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,35,39,0.9362467237444572,0.5500565646424819,0.565825450759098,team_strength|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,35,39,0.9186954745619043,0.540569882271784,0.573771609134511,team_strength|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,35,39,0.9499032459345591,0.5605336814616575,0.565353412697665,team_strength|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity + recency,2022-23,2743,1335,5,32,36,0.9218294236825086,0.5416657174793149,0.5724633496379523,team_strength|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity + recency,2023-24,4078,1233,5,32,36,0.9149372344085588,0.5384220974537265,0.5725715397367102,team_strength|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + lineup_continuity + recency,2024-25,5311,1327,5,32,36,0.9499243555005104,0.5601858180263182,0.5674013315680378,team_strength|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + position_and_distribution + recency,2022-23,2743,1335,5,45,49,0.9348771128832449,0.5491114208827121,0.5619167084230815,team_strength|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + position_and_distribution + recency,2023-24,4078,1233,5,45,49,0.9198132826590184,0.5413460516359165,0.570848628153626,team_strength|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,team_strength + position_and_distribution + recency,2024-25,5311,1327,5,45,49,0.951414529123722,0.5612496841195911,0.5677661343528603,team_strength|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,51,55,0.9361751111007669,0.5505709651951506,0.5644649541305314,opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,51,55,0.9186557873460568,0.5407733045500569,0.5772737501994817,opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,51,55,0.9537222021373705,0.5624411263422767,0.5638532980460427,opponent_adjusted_form|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity + recency,2022-23,2743,1335,5,48,52,0.9218798950769816,0.5421902845508397,0.5748815236458077,opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity + recency,2023-24,4078,1233,5,48,52,0.9151969641447207,0.5381686343094717,0.5748520976029374,opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + lineup_continuity + recency,2024-25,5311,1327,5,48,52,0.9492895244196576,0.5599158109539801,0.5621494218844507,opponent_adjusted_form|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + position_and_distribution + recency,2022-23,2743,1335,5,61,65,0.9354499882109971,0.5497979509715614,0.5639109639734621,opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + position_and_distribution + recency,2023-24,4078,1233,5,61,65,0.921098085174266,0.5419489997904154,0.5749303721289433,opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,opponent_adjusted_form + position_and_distribution + recency,2024-25,5311,1327,5,61,65,0.9510651771101127,0.5613838307715134,0.5636293754182888,opponent_adjusted_form|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity + position_and_distribution + recency,2022-23,2743,1335,5,44,48,0.9369634339069165,0.550417887869529,0.5668134635853235,lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity + position_and_distribution + recency,2023-24,4078,1233,5,44,48,0.9167716689803285,0.5397091029403437,0.5808678099811109,lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,lineup_continuity + position_and_distribution + recency,2024-25,5311,1327,5,44,48,0.9504407542377894,0.5606916203154804,0.5693906624595071,lineup_continuity|position_and_distribution|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,46,50,0.9251758230275542,0.5442337070357697,0.5620417924730465,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,46,50,0.9209646426932991,0.5413568801938204,0.567574517953184,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,46,50,0.9527434886514806,0.5612340390876612,0.5618764579530525,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,59,63,0.9371631521492614,0.5506541992716995,0.5614388452548364,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,59,63,0.9256774006412568,0.5441777902877649,0.5652969402447307,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,59,63,0.9557009308304302,0.563422231606406,0.5644587860349177,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + recency,2022-23,2743,1335,5,56,60,0.9241861619183152,0.5441967484379143,0.5660596339522437,legacy_player_form|team_strength|opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + recency,2023-24,4078,1233,5,56,60,0.9222688789312707,0.5412649707417692,0.5670417389354927,legacy_player_form|team_strength|opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + opponent_adjusted_form + recency,2024-25,5311,1327,5,56,60,0.9503505065073975,0.5602082058518263,0.57049047883082,legacy_player_form|team_strength|opponent_adjusted_form|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,42,46,0.9381094120918931,0.5512739418292859,0.5581581371482442,legacy_player_form|team_strength|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,42,46,0.922047527526896,0.5422654523399194,0.5726717708899196,legacy_player_form|team_strength|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,42,46,0.9535541001268752,0.5625805415155485,0.5645971250440784,legacy_player_form|team_strength|lineup_continuity|position_and_distribution
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity + recency,2022-23,2743,1335,5,39,43,0.924673072601544,0.5436936816516866,0.5714635501995247,legacy_player_form|team_strength|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity + recency,2023-24,4078,1233,5,39,43,0.9198534976604551,0.5408912130466035,0.5732125653777359,legacy_player_form|team_strength|lineup_continuity|recency
market_plus_player_form,Pooled market + player-form logistic,legacy_player_form + team_strength + lineup_continuity + recency,2024-25,5311,1327,5,39,43,0.9500691180931137,0.5602316825830822,0.5663340495401851,legacy_player_form|team_strength|lineup_continuity|recency
