model,model_label,feature_set,base_feature_count,model_column_count,mean_log_loss,worst_fold_log_loss,fold_log_loss_std,mean_brier_score,selected_groups,group_count
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity,7,11,1.0465557379477248,1.0548323461132942,0.009294512609141846,0.6295729286810667,lineup_continuity,1
player_form_lightgbm,Pooled player-form LightGBM,position_and_distribution,20,24,0.9933972515397815,0.9993429959265082,0.004290464727578244,0.5911918733658116,position_and_distribution,1
player_form_lightgbm,Pooled player-form LightGBM,recency,17,21,0.9938391349732234,1.0159727712121955,0.015934314153395433,0.5925399661601524,recency,1
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength,15,19,0.948893265335951,0.9828790718087536,0.02429751237280589,0.5603497024316775,legacy_player_form|team_strength,2
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form,31,35,0.9821619472114994,0.9974736316201227,0.011482501699064366,0.583889970686086,legacy_player_form|opponent_adjusted_form,2
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity,14,18,0.9865814741623485,1.0095003645743168,0.016483283099199983,0.5867928123721327,legacy_player_form|lineup_continuity,2
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + position_and_distribution,27,31,0.9838751906230374,0.9997845320997637,0.011383619770547686,0.5849003269686557,legacy_player_form|position_and_distribution,2
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + recency,24,28,0.9922621636456246,1.0144924034110225,0.01596183634455937,0.591023838934476,legacy_player_form|recency,2
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form,32,36,0.949808477248549,0.9840354107185689,0.0244907650725157,0.5613320132293852,team_strength|opponent_adjusted_form,2
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity,15,19,0.953434467172603,0.9843539332722143,0.02210792063092089,0.5630297830585171,team_strength|lineup_continuity,2
player_form_lightgbm,Pooled player-form LightGBM,team_strength + position_and_distribution,28,32,0.949743647159196,0.9781452976973475,0.020411792589990534,0.560823207028953,team_strength|position_and_distribution,2
player_form_lightgbm,Pooled player-form LightGBM,team_strength + recency,25,29,0.9456114597924451,0.9826184842818948,0.026453529362901212,0.5583231738600594,team_strength|recency,2
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity,31,35,1.028642642293209,1.0444986141079116,0.011341259098093557,0.6165686305501836,opponent_adjusted_form|lineup_continuity,2
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + position_and_distribution,44,48,0.993142654941072,1.0012741144051673,0.007580797231966626,0.591124748364435,opponent_adjusted_form|position_and_distribution,2
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + recency,41,45,0.9893629446538275,1.0079699071325228,0.013466409511460093,0.5891768738584805,opponent_adjusted_form|recency,2
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + position_and_distribution,27,31,0.9915071517073373,1.0013927573101415,0.007158867123015222,0.5897623428253369,lineup_continuity|position_and_distribution,2
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + recency,24,28,0.9898824961455938,1.0124671934501217,0.016229354516140135,0.5896396463038471,lineup_continuity|recency,2
player_form_lightgbm,Pooled player-form LightGBM,position_and_distribution + recency,37,41,0.9818095166560851,0.9989907604151991,0.012283077787243734,0.5835219354400659,position_and_distribution|recency,2
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form,39,43,0.9488848751991444,0.9807415026852165,0.022822136467235472,0.5608471707820122,legacy_player_form|team_strength|opponent_adjusted_form,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity,22,26,0.9474948709349575,0.9810436057880129,0.023981057657164028,0.5593216842072,legacy_player_form|team_strength|lineup_continuity,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + position_and_distribution,35,39,0.9475752873353709,0.9777418001036681,0.021666855891599716,0.5598014012436823,legacy_player_form|team_strength|position_and_distribution,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + recency,32,36,0.9466139193191969,0.982652000104904,0.0257691739464677,0.5591797916301808,legacy_player_form|team_strength|recency,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity,38,42,0.9814769523684415,0.9986005080826391,0.012414963345997187,0.5834002093912944,legacy_player_form|opponent_adjusted_form|lineup_continuity,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution,51,55,0.9792661866333469,0.9923544020454415,0.009484143124727848,0.5816225881931536,legacy_player_form|opponent_adjusted_form|position_and_distribution,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + recency,48,52,0.9815407976015025,1.0035865954295666,0.015929088023253695,0.5834555618669771,legacy_player_form|opponent_adjusted_form|recency,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution,34,38,0.9818328157408325,1.0009145472344771,0.013832503444576285,0.5832165997618458,legacy_player_form|lineup_continuity|position_and_distribution,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity + recency,31,35,0.988051604251063,1.010883143972465,0.016402438762399427,0.5880711825779765,legacy_player_form|lineup_continuity|recency,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + position_and_distribution + recency,44,48,0.9809625693968194,1.0001411754314646,0.013715961592074326,0.5829194287714433,legacy_player_form|position_and_distribution|recency,3
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity,39,43,0.9496738755239222,0.9836940955167266,0.02432600539135253,0.561036069722784,team_strength|opponent_adjusted_form|lineup_continuity,3
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution,52,56,0.948510089033598,0.9794473804735384,0.02212693387752252,0.5603474969839513,team_strength|opponent_adjusted_form|position_and_distribution,3
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + recency,49,53,0.9474048323690585,0.9854707717054042,0.02729878313196481,0.5597049433000529,team_strength|opponent_adjusted_form|recency,3
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity + position_and_distribution,35,39,0.9485877866811665,0.9786043421260663,0.021619295264403506,0.5600753758731744,team_strength|lineup_continuity|position_and_distribution,3
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity + recency,32,36,0.9450553860537407,0.9824679037183964,0.026746313796611212,0.5579100889371498,team_strength|lineup_continuity|recency,3
player_form_lightgbm,Pooled player-form LightGBM,team_strength + position_and_distribution + recency,45,49,0.9457922242097248,0.9811095286493818,0.02524712082380691,0.5586439048738376,team_strength|position_and_distribution|recency,3
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution,51,55,0.9915609667334332,1.00329820183806,0.00872583486176947,0.5901909852700103,opponent_adjusted_form|lineup_continuity|position_and_distribution,3
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity + recency,48,52,0.9857966834533567,1.0070595810653669,0.015263322481540297,0.5866836364073157,opponent_adjusted_form|lineup_continuity|recency,3
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + position_and_distribution + recency,61,65,0.9793837694076959,0.9966895794462829,0.012473817799080356,0.5818019864028133,opponent_adjusted_form|position_and_distribution|recency,3
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + position_and_distribution + recency,44,48,0.9805741582544909,0.9990574973186843,0.013275490872998244,0.5825711187459163,lineup_continuity|position_and_distribution|recency,3
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,46,50,0.9493113880947418,0.9817531142209426,0.02320293765876348,0.5609187687045074,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,59,63,0.949864972066421,0.9811447572952214,0.022371131098987796,0.5613101334876454,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + recency,56,60,0.9484102309144431,0.985236348763679,0.02645211990696533,0.5604092100439978,legacy_player_form|team_strength|opponent_adjusted_form|recency,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,42,46,0.9472639138854018,0.9791318029772758,0.02289150482140432,0.5594707854893457,legacy_player_form|team_strength|lineup_continuity|position_and_distribution,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + recency,39,43,0.9461941227513602,0.9832278428537655,0.026488259885030913,0.5586935807939245,legacy_player_form|team_strength|lineup_continuity|recency,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + position_and_distribution + recency,52,56,0.9467099907460259,0.9811392778097604,0.024622180374650027,0.5591492994810902,legacy_player_form|team_strength|position_and_distribution|recency,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity + position_and_distribution,58,62,0.978845527493088,0.9951652889543834,0.01166611788203244,0.5813891203385833,legacy_player_form|opponent_adjusted_form|lineup_continuity|position_and_distribution,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity + recency,55,59,0.9798920588978911,1.0023049133575432,0.016055406522040388,0.5822775824480987,legacy_player_form|opponent_adjusted_form|lineup_continuity|recency,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution + recency,68,72,0.9763245969135537,0.9962257859540913,0.014346419740195907,0.5796512944656329,legacy_player_form|opponent_adjusted_form|position_and_distribution|recency,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution + recency,51,55,0.9798100047892608,1.0004303309232927,0.01478815182778737,0.5820623745595813,legacy_player_form|lineup_continuity|position_and_distribution|recency,4
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,59,63,0.9474882552014372,0.9802431310222147,0.02345674400743376,0.5596432236022433,team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution,4
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity + recency,56,60,0.9473989693291698,0.9861593814015068,0.027830420137316517,0.559549814962645,team_strength|opponent_adjusted_form|lineup_continuity|recency,4
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution + recency,69,73,0.9472588470514826,0.9835674609608587,0.026005747508960814,0.5595462181585491,team_strength|opponent_adjusted_form|position_and_distribution|recency,4
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity + position_and_distribution + recency,52,56,0.9454612095874173,0.9814867630274835,0.02575384104652621,0.558294248319563,team_strength|lineup_continuity|position_and_distribution|recency,4
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,68,72,0.9784072555209655,0.9971715534490591,0.013413792748949499,0.5811741225081533,opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,4
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,66,70,0.948930388077595,0.9808662342463805,0.022887980411204035,0.5605804336335587,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution,5
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + recency,63,67,0.9479745205793453,0.9851637239906281,0.026635859264903528,0.559990436319125,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|recency,5
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution + recency,76,80,0.947525045284922,0.9833274348823556,0.02559201677572528,0.5596683247726773,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution|recency,5
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution + recency,59,63,0.9462512351756209,0.980627546995238,0.02458402197073598,0.5588245114579993,legacy_player_form|team_strength|lineup_continuity|position_and_distribution|recency,5
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,75,79,0.9752886856119865,0.9954666944942863,0.014452776260198509,0.5788125815917722,legacy_player_form|opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,5
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,76,80,0.9472348623064084,0.9841006224342758,0.02638725475938384,0.559453826483811,team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,5
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,83,87,0.9472656160310164,0.9831642231571662,0.02566259927588894,0.5595274417646201,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,6
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form,7,18,0.9915551818903221,1.0083168335787822,0.012066998989896658,0.5897497374739399,legacy_player_form,1
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength,8,20,0.9461279070280193,0.9714049478215523,0.018101420393809086,0.5588634903318843,team_strength,1
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form,24,52,1.0363265826743877,1.046737867034277,0.01037875657332573,0.6227757664943405,opponent_adjusted_form,1
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity,7,18,1.0484025159420516,1.0577853638036443,0.007185649665744781,0.6314153358440143,lineup_continuity,1
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,position_and_distribution,20,44,0.9970490912029318,1.006487815592102,0.007769300904980812,0.5934896346311449,position_and_distribution,1
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,recency,17,38,0.9985137599883882,1.0171875724376287,0.01350962292461792,0.5951312751991087,recency,1
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength,15,34,0.9447267209333774,0.9729709190602323,0.020458885865404102,0.5575353379479565,legacy_player_form|team_strength,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form,31,66,0.9832530046700265,0.9946938387679986,0.010336533346524212,0.5844957987522169,legacy_player_form|opponent_adjusted_form,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity,14,32,0.9877518189107499,1.0055644521580303,0.012807366017552821,0.5873496769533675,legacy_player_form|lineup_continuity,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + position_and_distribution,27,58,0.9809042339058931,0.99516192805413,0.010463632530382032,0.5821356316872548,legacy_player_form|position_and_distribution,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + recency,24,52,0.992383998804031,1.010185901292153,0.012855771690047622,0.5904297599651231,legacy_player_form|recency,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form,32,68,0.9448447666630305,0.9749131183438065,0.02155226972380782,0.5579680265881682,team_strength|opponent_adjusted_form,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity,15,34,0.9488611281228426,0.9741380379637554,0.0181067503410001,0.5602594665237898,team_strength|lineup_continuity,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + position_and_distribution,28,60,0.9467608721263828,0.96981009003848,0.016477320919375437,0.5586852009070056,team_strength|position_and_distribution,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + recency,25,54,0.9457121239233106,0.9770874884345119,0.022454117450184177,0.558531972726843,team_strength|recency,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity,31,66,1.0281428478563845,1.044174280946373,0.013820351318264755,0.6166736026835409,opponent_adjusted_form|lineup_continuity,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + position_and_distribution,44,92,0.9939590118721078,1.0066524997145423,0.010674638744769684,0.5917598901813453,opponent_adjusted_form|position_and_distribution,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + recency,41,86,0.9905274244117759,1.0083126285115247,0.014029103016625522,0.5898888617600998,opponent_adjusted_form|recency,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + position_and_distribution,27,58,0.9963844875403234,1.0069780329512936,0.008262107608381962,0.5932427990649297,lineup_continuity|position_and_distribution,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + recency,24,52,0.9969308382055118,1.016990748659676,0.014347594027696083,0.5939322723227152,lineup_continuity|recency,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,position_and_distribution + recency,37,78,0.9891864225756075,1.0051495137753788,0.011932479066856351,0.5880427496973255,position_and_distribution|recency,2
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form,39,82,0.9450803700577783,0.9743951098058256,0.021330694404664553,0.5580505556020529,legacy_player_form|team_strength|opponent_adjusted_form,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity,22,48,0.9457116920944214,0.9743122093064912,0.020668608939322226,0.5579376747756847,legacy_player_form|team_strength|lineup_continuity,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + position_and_distribution,35,74,0.94441297427888,0.9696105064677288,0.018068360270346376,0.5571952057724965,legacy_player_form|team_strength|position_and_distribution,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + recency,32,68,0.9459485553143123,0.9766023764082508,0.022173383856818656,0.5585254058056313,legacy_player_form|team_strength|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity,38,80,0.9819560054771336,0.9957955227691457,0.011520026954415747,0.5838108400794124,legacy_player_form|opponent_adjusted_form|lineup_continuity,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution,51,106,0.9789626864454242,0.9928176162265767,0.010943498281410526,0.5810018353012925,legacy_player_form|opponent_adjusted_form|position_and_distribution,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + recency,48,100,0.9828548496119394,0.9999199114142139,0.013248895143401038,0.5840850121150932,legacy_player_form|opponent_adjusted_form|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution,34,72,0.980865337766208,0.994683914902779,0.010255691829148404,0.5823296375867174,legacy_player_form|lineup_continuity|position_and_distribution,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity + recency,31,66,0.9894338008377475,1.0093695516745846,0.014252897640485198,0.5886005508488223,legacy_player_form|lineup_continuity|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + position_and_distribution + recency,44,92,0.982441070375011,1.0005083558590853,0.013106477168311481,0.583153446146935,legacy_player_form|position_and_distribution|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity,39,82,0.9447892534344049,0.975359303173368,0.021937099698305113,0.5577834414783931,team_strength|opponent_adjusted_form|lineup_continuity,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution,52,108,0.9437783191738511,0.9723720219728946,0.020478792835728607,0.5571888255570263,team_strength|opponent_adjusted_form|position_and_distribution,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + recency,49,102,0.9444395233540885,0.9765737493682909,0.023253892244114924,0.5577035200250896,team_strength|opponent_adjusted_form|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity + position_and_distribution,35,74,0.9477249535808439,0.9708776104248809,0.016576531181020763,0.5592839163606447,team_strength|lineup_continuity|position_and_distribution,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity + recency,32,68,0.9472102353293759,0.9806485678847746,0.02391055580190805,0.5593982276889253,team_strength|lineup_continuity|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + position_and_distribution + recency,45,94,0.9444419476924868,0.9743416105021161,0.021378261734512575,0.5575473692911244,team_strength|position_and_distribution|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution,51,106,0.993685230778377,1.0069067799742584,0.011058397876294009,0.5915527140766607,opponent_adjusted_form|lineup_continuity|position_and_distribution,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity + recency,48,100,0.9908325478655988,1.0100403549387762,0.014994239502280944,0.5900391991880692,opponent_adjusted_form|lineup_continuity|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + position_and_distribution + recency,61,126,0.9843727411749235,1.0025624421642974,0.013886987195367306,0.5849061352548707,opponent_adjusted_form|position_and_distribution|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,lineup_continuity + position_and_distribution + recency,44,92,0.9881044047348293,1.0059386361217293,0.012970887626470844,0.5873542934148088,lineup_continuity|position_and_distribution|recency,3
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,46,96,0.9461788221077764,0.9763136050510081,0.022161996412303542,0.5586600944497064,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,59,122,0.9442410448210357,0.9713384695865563,0.019485954286310374,0.5576116258990907,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + recency,56,116,0.9448804126180235,0.9757829445762075,0.022619190401985307,0.5579236269540702,legacy_player_form|team_strength|opponent_adjusted_form|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,42,88,0.9445414044559082,0.9705101487665312,0.018630040243339103,0.5572926497736459,legacy_player_form|team_strength|lineup_continuity|position_and_distribution,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + recency,39,82,0.9462058452165224,0.9774655732340947,0.022550018181438862,0.5585633075631236,legacy_player_form|team_strength|lineup_continuity|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + position_and_distribution + recency,52,108,0.9445415979936891,0.9730660028910363,0.02051547763705845,0.5575181123871431,legacy_player_form|team_strength|position_and_distribution|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity + position_and_distribution,58,120,0.9789932220232171,0.9931562155998039,0.011039480711952323,0.5810585607042767,legacy_player_form|opponent_adjusted_form|lineup_continuity|position_and_distribution,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity + recency,55,114,0.981911911929318,1.0008003213738865,0.014147607814833176,0.5836600324719396,legacy_player_form|opponent_adjusted_form|lineup_continuity|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution + recency,68,140,0.9799465852399925,0.9973398305454205,0.012810445014445974,0.5816393512224014,legacy_player_form|opponent_adjusted_form|position_and_distribution|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution + recency,51,106,0.982012744724833,1.0012638209771527,0.013802941546436317,0.5832038346457574,legacy_player_form|lineup_continuity|position_and_distribution|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,59,122,0.9438962847478275,0.9723591394286567,0.020407830085925484,0.5571788593327536,team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity + recency,56,116,0.9452606255083646,0.9783272176619997,0.023779853859818043,0.5581158697226782,team_strength|opponent_adjusted_form|lineup_continuity|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution + recency,69,142,0.9441412829369717,0.9734867126466827,0.021029093947250586,0.5573980506128736,team_strength|opponent_adjusted_form|position_and_distribution|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + lineup_continuity + position_and_distribution + recency,52,108,0.9447016081289591,0.9762527259287971,0.02256463569912815,0.5576761742179854,team_strength|lineup_continuity|position_and_distribution|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,68,140,0.9836568166708269,1.002205537791011,0.013720129542123208,0.5844423434317403,opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,4
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution,66,136,0.9442699850027074,0.9720259501449352,0.01991779932353328,0.5574742028791071,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution,5
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + recency,63,130,0.9444677388026985,0.976342915618347,0.023299956893003362,0.5576139644934134,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|recency,5
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution + recency,76,156,0.9439725340147216,0.9721805320450437,0.020476266829083843,0.55728571601124,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution|recency,5
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution + recency,59,122,0.9443793436809289,0.9752804120394348,0.022235102057413355,0.5573484431938377,legacy_player_form|team_strength|lineup_continuity|position_and_distribution|recency,5
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,75,154,0.9792876623034057,0.9978268030361331,0.013410012028665088,0.5812821206294227,legacy_player_form|opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,5
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,76,156,0.9447012689006582,0.9743101668383722,0.021250255135325358,0.5576180462159523,team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,5
expanded_player_form_lightgbm,Pooled expanded player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,83,170,0.9446127421726498,0.9741514206679135,0.02129086625065209,0.557549492377694,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,6
